,accession,hit_id,hit_def,expect,score,positives,gaps
366,7881,gnl|BL_ORD_ID|7881,gi|7297995|gb|AAF53237.1| (AE003638) CG5092 gene product [Drosophila melanogaster],0.0,4207.0,1332,130
51,4696,gnl|BL_ORD_ID|4696,gi|7294421|gb|AAF49766.1| (AE003536) Hsc70Cb gene product [alt 2] [Drosophila melanogaster],9.30183e-37,363.0,192,22
52,4695,gnl|BL_ORD_ID|4695,gi|7294422|gb|AAF49767.1| (AE003536) Hsc70Cb gene product [alt 1] [Drosophila melanogaster],9.30183e-37,363.0,192,22
1802,11547,gnl|BL_ORD_ID|11547,gi|7301751|gb|AAF56863.1| (AE003768) CG14516 gene product [Drosophila melanogaster],3.97442e-35,362.0,220,63
313,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],4.79189e-37,362.0,187,30
1880,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],1.09949e-36,361.0,212,88
899,8513,gnl|BL_ORD_ID|8513,gi|7298652|gb|AAF53867.1| (AE003665) lok gene product [Drosophila melanogaster],1.5003e-36,360.0,156,35
570,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],8.50765e-36,359.0,192,47
343,3366,gnl|BL_ORD_ID|3366,gi|7293369|gb|AAF48747.1| (AE003506) CG5800 gene product [Drosophila melanogaster],2.5669e-35,359.0,195,74
1776,12967,gnl|BL_ORD_ID|12967,gi|7303434|gb|AAF58491.1| (AE003821) CG8816 gene product [Drosophila melanogaster],1.96101e-43,358.0,105,1
489,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],9.63187e-38,358.0,196,62
451,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],9.63187e-38,358.0,196,62
569,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],6.72114e-36,358.0,175,23
345,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],5.13587e-35,358.0,195,72
314,3366,gnl|BL_ORD_ID|3366,gi|7293369|gb|AAF48747.1| (AE003506) CG5800 gene product [Drosophila melanogaster],6.44167e-35,357.0,201,68
902,9944,gnl|BL_ORD_ID|9944,gi|7300107|gb|AAF55276.1| (AE003711) Akt1 gene product [alt 1] [Drosophila melanogaster],1.23722e-35,356.0,146,27
901,9945,gnl|BL_ORD_ID|9945,gi|7300106|gb|AAF55275.1| (AE003711) Akt1 gene product [alt 2] [Drosophila melanogaster],1.23722e-35,356.0,146,27
53,4028,gnl|BL_ORD_ID|4028,gi|10728052|gb|AAF50438.2| (AE003555) CG7182 gene product [Drosophila melanogaster],1.92441e-36,355.0,194,36
1332,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],1.92346e-36,355.0,184,44
1443,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],7.80006e-35,355.0,193,36
346,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],1.34479e-34,355.0,201,80
572,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],4.55794e-35,354.0,173,36
1205,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],2.84739e-36,354.0,185,31
341,7524,gnl|BL_ORD_ID|7524,gi|7297629|gb|AAF52881.1| (AE003628) me31B gene product [Drosophila melanogaster],6.35567e-36,354.0,198,80
344,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],4.05226e-35,354.0,186,71
1412,7524,gnl|BL_ORD_ID|7524,gi|7297629|gb|AAF52881.1| (AE003628) me31B gene product [Drosophila melanogaster],1.63813e-36,354.0,188,34
1331,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],1.69086e-36,354.0,222,78
347,8327,gnl|BL_ORD_ID|8327,gi|7298459|gb|AAF53680.1| (AE003659) CG10333 gene product [Drosophila melanogaster],1.44399e-34,353.0,207,76
1766,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],1.34944e-35,353.0,188,91
870,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],9.73472e-36,353.0,172,21
1279,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],5.10859e-36,352.0,186,34
1881,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],1.49311e-35,352.0,165,49
1442,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],4.02804e-35,352.0,189,48
568,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],2.98195e-36,351.0,176,30
124,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],3.90025e-35,351.0,198,49
276,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],1.08371e-34,349.0,151,48
400,4333,gnl|BL_ORD_ID|4333,gi|7294797|gb|AAF50131.1| (AE003547) CG6418 gene product [alt 2] [Drosophila melanogaster],4.96633e-34,348.0,195,75
275,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],3.97969e-35,348.0,174,35
1413,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],1.0525e-35,347.0,188,35
1803,10591,gnl|BL_ORD_ID|10591,gi|7300768|gb|AAF55912.1| (AE003736) CG5839 gene product [Drosophila melanogaster],4.2863e-33,346.0,253,78
904,5734,gnl|BL_ORD_ID|5734,gi|7296128|gb|AAF51422.1| (AE003587) CG4629 gene product [Drosophila melanogaster],4.63266e-34,345.0,141,31
871,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],3.94372e-34,345.0,152,48
571,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],1.14782e-35,345.0,185,26
33,7524,gnl|BL_ORD_ID|7524,gi|7297629|gb|AAF52881.1| (AE003628) me31B gene product [Drosophila melanogaster],2.16981e-34,344.0,127,4
872,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],9.71397e-34,344.0,170,36
1333,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],2.30373e-35,344.0,174,24
1725,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],7.27435e-35,342.0,178,41
1882,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],1.43129e-34,342.0,182,53
903,14078,gnl|BL_ORD_ID|14078,gi|7304311|gb|AAF59343.1| (AE003844) CaMKI gene product [alt 2] [Drosophila melanogaster],1.73792e-34,341.0,143,41
1805,11566,gnl|BL_ORD_ID|11566,gi|7301770|gb|AAF56882.1| (AE003768) CG11951 gene product [Drosophila melanogaster],8.6163e-33,341.0,182,33
348,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],1.17025e-33,341.0,201,74
401,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],6.32559e-33,338.0,204,84
1726,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],1.64792e-34,338.0,175,23
132,12607,gnl|BL_ORD_ID|12607,gi|7303797|gb|AAF58844.1| (AE003831) CG1381 gene product [Drosophila melanogaster],7.60264e-39,337.0,127,14
1843,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],7.21505e-34,336.0,186,25
1767,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],2.2854e-33,335.0,154,55
1414,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],8.37621e-33,335.0,202,38
316,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],4.68852e-32,335.0,175,28
539,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],2.86746e-33,334.0,156,58
1444,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],1.83486e-32,334.0,180,35
278,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],2.04654e-32,333.0,163,30
1100,7798,gnl|BL_ORD_ID|7798,gi|7297909|gb|AAF53155.1| (AE003634) CG5317 gene product [Drosophila melanogaster],3.79602e-37,333.0,108,9
424,7798,gnl|BL_ORD_ID|7798,gi|7297909|gb|AAF53155.1| (AE003634) CG5317 gene product [Drosophila melanogaster],3.63983e-37,333.0,108,9
1111,4333,gnl|BL_ORD_ID|4333,gi|7294797|gb|AAF50131.1| (AE003547) CG6418 gene product [alt 2] [Drosophila melanogaster],2.36391e-32,332.0,200,77
35,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],2.61621e-33,332.0,202,57
218,8867,gnl|BL_ORD_ID|8867,gi|7299006|gb|AAF54208.1| (AE003678) CG9630 gene product [Drosophila melanogaster],2.75707e-33,331.0,208,46
1769,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],6.5421e-33,331.0,190,78
908,6367,gnl|BL_ORD_ID|6367,gi|7296450|gb|AAF51737.1| (AE003594) SAK gene product [Drosophila melanogaster],1.21513e-31,330.0,127,16
905,11762,gnl|BL_ORD_ID|11762,gi|7301971|gb|AAF57076.1| (AE003775) CG12069 gene product [Drosophila melanogaster],2.32176e-33,329.0,142,28
315,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],8.69987e-33,329.0,169,30
907,3717,gnl|BL_ORD_ID|3717,gi|7295426|gb|AAF50742.1| (AE003565) S6k gene product [Drosophila melanogaster],2.22814e-32,329.0,131,18
1883,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],7.30275e-33,328.0,159,48
1415,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],4.30927e-32,328.0,176,52
873,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],2.46554e-32,328.0,186,57
1525,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],1.79811e-33,327.0,190,60
349,8867,gnl|BL_ORD_ID|8867,gi|7299006|gb|AAF54208.1| (AE003678) CG9630 gene product [Drosophila melanogaster],1.08487e-31,327.0,198,76
1806,10592,gnl|BL_ORD_ID|10592,gi|7300769|gb|AAF55913.1| (AE003736) CG5845 gene product [Drosophila melanogaster],8.41139e-31,327.0,250,64
1113,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],4.94264e-32,326.0,169,51
1112,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],4.40401e-32,326.0,169,51
909,13532,gnl|BL_ORD_ID|13532,gi|7302859|gb|AAF57932.1| (AE003805) Pkc53E gene product [alt 1] [Drosophila melanogaster],2.19615e-31,326.0,147,25
906,9388,gnl|BL_ORD_ID|9388,gi|7299536|gb|AAF54723.1| (AE003693) aur gene product [Drosophila melanogaster],1.50176e-32,326.0,139,26
910,13531,gnl|BL_ORD_ID|13531,gi|7302860|gb|AAF57933.1| (AE003805) Pkc53E gene product [alt 2] [Drosophila melanogaster],2.92265e-31,326.0,147,25
1114,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],4.98045e-32,326.0,169,51
1115,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],6.62718e-32,325.0,169,51
1116,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],2.04044e-31,325.0,181,77
1526,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],9.25178e-33,325.0,202,92
1844,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],1.21903e-31,325.0,179,46
350,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],3.8156e-31,324.0,189,80
1808,10590,gnl|BL_ORD_ID|10590,gi|7300767|gb|AAF55911.1| (AE003736) CG5849 gene product [Drosophila melanogaster],1.31451e-30,324.0,261,92
125,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],8.23568e-31,323.0,164,28
1527,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],1.1492e-32,323.0,159,54
452,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],1.50702e-32,322.0,152,52
490,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],1.50702e-32,322.0,152,52
403,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],2.11097e-30,318.0,184,85
220,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],1.94645e-31,318.0,173,38
585,13415,gnl|BL_ORD_ID|13415,gi|7302980|gb|AAF58050.1| (AE003808) Lis1 gene product [Drosophila melanogaster],2.99595e-32,318.0,172,32
453,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],4.91539e-32,318.0,182,74
582,346,gnl|BL_ORD_ID|346,gi|7290331|gb|AAF45791.1| (AE003424) wds gene product [Drosophila melanogaster],1.48504e-32,318.0,164,58
491,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],4.91539e-32,318.0,182,74
219,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],1.59989e-31,317.0,187,54
1416,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],4.12302e-31,317.0,224,60
402,12448,gnl|BL_ORD_ID|12448,gi|7303950|gb|AAF58994.1| (AE003834) Dbp45A gene product [Drosophila melanogaster],1.61537e-30,314.0,218,103
1117,8867,gnl|BL_ORD_ID|8867,gi|7299006|gb|AAF54208.1| (AE003678) CG9630 gene product [Drosophila melanogaster],3.22505e-30,313.0,168,60
573,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],2.23328e-30,313.0,165,30
405,13980,gnl|BL_ORD_ID|13980,gi|7302399|gb|AAF57487.1| (AE003792) CG9143 gene product [Drosophila melanogaster],1.28546e-29,312.0,222,108
1118,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],4.79644e-30,312.0,172,61
588,2475,gnl|BL_ORD_ID|2475,gi|7292465|gb|AAF47869.1| (AE003480) CG15010 gene product [alt 1] [Drosophila melanogaster],3.34089e-30,312.0,164,70
590,2474,gnl|BL_ORD_ID|2474,gi|10727299|gb|AAG22246.1| (AE003480) CG15010 gene product [alt 2] [Drosophila melanogaster],3.34089e-30,312.0,164,70
592,2473,gnl|BL_ORD_ID|2473,gi|10727300|gb|AAG22247.1| (AE003480) CG15010 gene product [alt 3] [Drosophila melanogaster],3.34089e-30,312.0,164,70
317,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],8.86341e-30,311.0,193,56
503,7295,gnl|BL_ORD_ID|7295,gi|7297396|gb|AAF52655.1| (AE003621) CG13390 gene product [Drosophila melanogaster],1.61673e-31,311.0,102,4
404,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],1.10801e-29,310.0,177,82
1119,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],1.21001e-29,310.0,167,75
36,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],3.57204e-29,310.0,155,31
351,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],1.16583e-30,310.0,178,73
221,3366,gnl|BL_ORD_ID|3366,gi|7293369|gb|AAF48747.1| (AE003506) CG5800 gene product [Drosophila melanogaster],3.69567e-30,309.0,201,51
912,11530,gnl|BL_ORD_ID|11530,gi|7301734|gb|AAF56846.1| (AE003768) Pkc98E gene product [Drosophila melanogaster],4.30091e-29,309.0,143,25
279,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],1.10237e-29,307.0,193,61
318,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],9.10349e-29,306.0,160,35
1120,8083,gnl|BL_ORD_ID|8083,gi|7298204|gb|AAF53438.1| (AE003646) vas gene product [Drosophila melanogaster],2.62974e-29,306.0,195,56
915,3491,gnl|BL_ORD_ID|3491,gi|7293496|gb|AAF48871.1| (AE003509) fu gene product [Drosophila melanogaster],1.3938e-28,305.0,141,24
1280,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],1.28625e-29,303.0,175,22
1770,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],1.98528e-29,301.0,177,43
1121,8327,gnl|BL_ORD_ID|8327,gi|7298459|gb|AAF53680.1| (AE003659) CG10333 gene product [Drosophila melanogaster],1.58337e-28,301.0,193,77
1123,3366,gnl|BL_ORD_ID|3366,gi|7293369|gb|AAF48747.1| (AE003506) CG5800 gene product [Drosophila melanogaster],3.17838e-28,299.0,177,62
1445,7524,gnl|BL_ORD_ID|7524,gi|7297629|gb|AAF52881.1| (AE003628) me31B gene product [Drosophila melanogaster],5.30248e-29,299.0,179,51
541,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],4.71922e-29,298.0,190,37
1529,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],4.15263e-30,298.0,187,31
1447,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],4.52212e-28,297.0,213,100
594,5619,gnl|BL_ORD_ID|5619,gi|7296245|gb|AAF51536.1| (AE003590) CG3436 gene product [alt 1] [Drosophila melanogaster],8.28945e-30,297.0,150,59
407,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],1.33155e-27,297.0,177,78
1334,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],2.96e-29,297.0,178,47
918,5697,gnl|BL_ORD_ID|5697,gi|7296166|gb|AAF51459.1| (AE003588) Pkg21D gene product [Drosophila melanogaster],1.30677e-27,297.0,145,35
1530,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],1.70774e-29,297.0,171,24
1122,5544,gnl|BL_ORD_ID|5544,gi|7295505|gb|AAF50818.1| (AE003568) Hlc gene product [Drosophila melanogaster],2.59552e-28,296.0,178,38
911,10241,gnl|BL_ORD_ID|10241,gi|7300413|gb|AAF55571.1| (AE003722) CG14305 gene product [Drosophila melanogaster],1.62408e-29,296.0,113,16
352,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],1.21661e-28,296.0,179,77
454,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],8.45912e-30,296.0,185,22
492,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],8.45912e-30,296.0,185,22
913,14177,gnl|BL_ORD_ID|14177,gi|7289880|gb|AAF45480.1| (AE002612) CG17698 gene product [Drosophila melanogaster],5.00498e-29,295.0,121,19
1845,5698,gnl|BL_ORD_ID|5698,gi|7296165|gb|AAF51458.1| (AE003588) CG3561 gene product [Drosophila melanogaster],5.11414e-28,295.0,179,39
406,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],8.76376e-28,295.0,183,81
603,10532,gnl|BL_ORD_ID|10532,gi|7300706|gb|AAF55853.1| (AE003733) slmb gene product [Drosophila melanogaster],1.21054e-28,295.0,128,51
593,2473,gnl|BL_ORD_ID|2473,gi|10727300|gb|AAG22247.1| (AE003480) CG15010 gene product [alt 3] [Drosophila melanogaster],4.91542e-28,295.0,161,30
591,2474,gnl|BL_ORD_ID|2474,gi|10727299|gb|AAG22246.1| (AE003480) CG15010 gene product [alt 2] [Drosophila melanogaster],4.91542e-28,295.0,161,30
589,2475,gnl|BL_ORD_ID|2475,gi|7292465|gb|AAF47869.1| (AE003480) CG15010 gene product [alt 1] [Drosophila melanogaster],4.91542e-28,295.0,161,30
1124,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],5.86354e-28,294.0,173,63
574,13980,gnl|BL_ORD_ID|13980,gi|7302399|gb|AAF57487.1| (AE003792) CG9143 gene product [Drosophila melanogaster],1.00254e-27,294.0,191,97
1125,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.25273e-27,294.0,183,75
408,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],2.62889e-27,294.0,191,100
1807,10592,gnl|BL_ORD_ID|10592,gi|7300769|gb|AAF55913.1| (AE003736) CG5845 gene product [Drosophila melanogaster],6.34984e-27,294.0,221,68
1846,13980,gnl|BL_ORD_ID|13980,gi|7302399|gb|AAF57487.1| (AE003792) CG9143 gene product [Drosophila melanogaster],3.48071e-27,293.0,154,39
1126,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],2.50882e-27,293.0,178,69
914,7439,gnl|BL_ORD_ID|7439,gi|7297542|gb|AAF52797.1| (AE003625) Pka-C1 gene product [Drosophila melanogaster],1.0889e-28,293.0,136,30
599,13668,gnl|BL_ORD_ID|13668,gi|7302720|gb|AAF57798.1| (AE003802) CG10931 gene product [Drosophila melanogaster],2.07174e-29,292.0,150,53
1446,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],2.37429e-28,291.0,194,45
1804,10591,gnl|BL_ORD_ID|10591,gi|7300768|gb|AAF55912.1| (AE003736) CG5839 gene product [Drosophila melanogaster],1.55703e-26,291.0,234,79
921,6073,gnl|BL_ORD_ID|6073,gi|10727352|gb|AAG22252.1| (AE003579) for gene product [alt 2] [Drosophila melanogaster],1.03098e-26,290.0,140,27
1417,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],1.95004e-27,290.0,205,79
919,4583,gnl|BL_ORD_ID|4583,gi|7294537|gb|AAF49878.1| (AE003540) CG10967 gene product [Drosophila melanogaster],9.19365e-27,290.0,103,21
923,6071,gnl|BL_ORD_ID|6071,gi|10727350|gb|AAF51082.2| (AE003579) for gene product [alt 3] [Drosophila melanogaster],1.21306e-26,290.0,140,27
920,6074,gnl|BL_ORD_ID|6074,gi|10727354|gb|AAG22254.1| (AE003579) for gene product [alt 5] [Drosophila melanogaster],1.03098e-26,290.0,140,27
